n 1140149
m 306729
e 3 1025
e 3 162
e 3 5924
e 3 3908
e 3 5798
e 3 1388
e 3 12846
e 3 21424
e 3 3248
e 3 2834
e 3 4596
e 3 535
e 3 2553
e 3 219
e 3 926
e 3 1024
e 4 145411
e 4 241668
e 4 176139
e 4 17
e 4 2066
e 4 153618
e 4 88101
e 4 38
e 4 210981
e 4 2100
e 4 2104
e 4 2106
e 4 2111
e 4 67
e 4 71
e 4 72
e 4 155722
e 4 74
e 4 143435
e 4 155727
e 4 4179
e 4 155732
e 4 143446
e 4 88
e 4 8284
e 4 200803
e 4 127078
e 4 2155
e 4 200822
e 4 6270
e 4 141446
e 4 137
e 4 202896
e 4 4244
e 4 149
e 4 150
e 4 114841
e 4 170138
e 4 166043
e 4 166044
e 4 151707
e 4 2202
e 4 156
e 4 162
e 4 440
e 4 4258
e 4 178346
e 4 170155
e 4 186877
e 4 110787
e 4 170182
e 4 166091
e 4 159949
e 4 205
e 4 166096
e 4 209
e 4 2258
e 4 2259
e 4 6356
e 4 213
e 4 24788
e 4 6352
e 4 8405
e 4 2265
e 4 214
e 4 4522
e 4 2270
e 4 4523
e 4 2276
e 4 4524
e 4 55528
e 4 4525
e 4 55534
e 4 2288
e 4 241
e 4 4527
e 4 4345
e 4 250
e 4 4529
e 4 463
e 4 281
e 4 184607
e 4 248364
e 4 160048
e 4 4540
e 4 4544
e 4 242006
e 4 4448
e 4 237932
e 4 4465
e 4 370
e 4 6518
e 4 4473
e 4 2434
e 4 4484
e 4 149893
e 4 391
e 4 22924
e 4 158093
e 4 401
e 4 4498
e 4 149907
e 4 4499
e 4 4500
e 4 402
e 4 4501
e 4 406
e 4 4502
e 4 168346
e 4 4503
e 4 4504
e 4 4506
e 4 4505
e 4 4507
e 4 4508
e 4 4509
e 4 4510
e 4 4513
e 4 420
e 4 158117
e 4 4511
e 4 4512
e 4 4514
e 4 4515
e 4 4516
e 4 4517
e 4 4518
e 4 4519
e 4 4526
e 4 4520
e 4 429
e 4 4521
e 4 4530
e 4 4531
e 4 4532
e 4 4533
e 4 4534
e 4 431
e 4 4536
e 4 4528
e 4 4538
e 4 149947
e 4 4535
e 4 4541
e 4 4542
e 4 4537
e 4 158142
e 4 4545
e 4 4539
e 4 4547
e 4 4548
e 4 4549
e 4 4543
e 4 455
e 4 152008
e 4 4553
e 4 4546
e 4 4550
e 4 4556
e 4 4557
e 4 4551
e 4 4552
e 4 4555
e 4 4561
e 4 4554
e 4 4558
e 4 4560
e 4 4562
e 4 168406
e 4 4563
e 4 4564
e 4 4565
e 4 4570
e 4 4566
e 4 4572
e 4 4573
e 4 4567
e 4 4568
e 4 4569
e 4 4571
e 4 4574
e 4 4575
e 4 4576
e 4 4577
e 4 4579
e 4 4578
e 4 4580
e 4 4581
e 4 4586
