n 567315
m 74091
e 1 164425
e 1 388426
e 1 295606
e 1 348119
e 1 95744
e 2 192653
e 3 48044
e 8 4724
e 13 19668
e 28 377321
e 34 69189
e 48 64408
e 54 115794
e 55 111970
e 55 157027
e 55 200904
e 55 81175
e 55 113532
e 55 355645
e 60 148583
e 62 169027
e 62 356164
e 62 222470
e 62 349416
e 62 119532
e 62 162573
e 62 382808
e 62 338864
e 62 332560
e 62 359825
e 62 364469
e 62 1686
e 62 327159
e 62 53590
e 62 395289
e 62 128026
e 62 174557
e 62 346816
e 71 283641
e 90 216798
e 90 18192
e 90 78897
e 90 38354
e 90 114388
e 90 212670
e 90 239967
e 92 342534
e 99 302
e 99 269304
e 100 36137
e 100 64577
e 103 118273
e 103 151054
e 105 333267
e 105 357141
e 107 334690
e 107 370211
e 107 379458
e 107 241927
e 107 317930
e 107 355948
e 107 388302
e 107 220656
e 107 293232
e 107 40466
e 107 387538
e 107 321172
e 107 334004
e 107 338964
e 107 395572
e 107 332762
e 107 333280
e 109 80006
e 109 169199
e 109 347280
e 109 324466
e 109 270231
e 118 51705
e 123 304521
e 123 220843
e 123 52492
e 123 268923
e 133 395791
e 137 224372
e 137 134925
e 137 19079
e 141 381346
e 141 166207
e 142 70627
e 152 251243
e 152 350324
e 152 370389
e 152 93908
e 152 369502
e 156 353209
e 161 37845
e 172 45942
e 176 10259
e 182 3212
e 184 368738
e 184 4377
e 184 255242
e 184 387884
e 184 42969
e 184 4254
e 187 34893
e 188 80557
e 188 42141
e 192 104139
e 196 407040
e 204 51705
e 204 22395
e 204 238468
e 212 329329
e 212 97394
e 212 249864
e 218 63898
e 218 348987
e 218 352742
e 224 46682
e 228 371948
e 228 25617
e 228 282484
e 228 227188
e 228 102997
e 228 387543
e 233 106224
e 236 4386
e 238 341747
e 238 359877
e 238 346189
e 241 269670
e 241 407856
e 241 172850
e 241 348119
e 241 47543
e 241 380830
e 243 403731
e 250 270562
e 250 28565
e 254 231383
e 263 2849
e 263 102788
e 263 136199
e 263 121352
e 263 248136
e 263 11466
e 263 236492
e 263 356175
e 263 121072
e 263 73423
e 263 242901
e 263 348119
e 263 48920
e 263 226553
e 263 275516
e 263 82976
e 264 364690
e 265 251073
e 265 145861
e 265 164425
e 265 380110
e 265 5200
e 265 371762
e 265 151572
e 265 171670
e 265 228252
e 270 91002
e 270 150532
e 270 285429
e 277 283161
e 277 401851
e 277 192966
e 278 337986
e 278 368738
e 278 397164
e 278 98855
e 283 144481
e 285 363588
e 287 167329
e 287 219095
e 289 41023
e 289 193510
e 289 19943
e 289 147976
e 289 185450
e 289 356491
e 289 89515
e 289 339952
e 289 38001
e 289 245811
e 289 261940
e 289 361016
e 289 350969
e 289 137371
e 289 300383
e 292 39364
e 292 41023
e 302 379777
e 302 47490
e 302 387715
e 302 116609
e 302 408193
e 302 220679
e 302 383368
e 302 393864
e 302 113543
e 302 110604
e 302 251027
e 302 4377
e 302 388763
e 302 395293
e 302 359710
e 302 4386
e 302 326436
e 302 177193
e 302 397993
e 302 274091
e 302 103084
e 302 387762
e 302 10165
e 302 351413
e 302 377016
e 302 226876
e 302 403773
e 302 393278
e 302 15170
e 302 82626
e 302 381129
e 302 276177
e 302 389842
e 302 105687
e 302 331994
e 302 101850
e 302 403036
e 302 393309
e 302 174557
e 302 8672
e 302 381666
e 302 381540
e 302 388453
e 302 398051
e 302 392679
e 302 168423
e 302 382057
e 302 256619
e 302 18668
e 302 372205
e 302 380142
e 302 396784
e 302 354420
e 302 408187
e 302 382845
e 304 357312
e 307 363022
e 307 369806
e 307 339987
e 307 68374
e 307 250519
e 307 348195
e 307 255404
e 307 242860
e 307 109107
e 307 175541
e 307 141883
e 307 348734
e 307 355264
e 307 208332
e 307 41421
e 307 337491
e 307 73564
e 307 333283
e 307 79465
e 307 337386
e 307 52847
e 307 412655
e 307 362996
e 310 182658
e 310 381188
e 310 30982
e 310 210314
e 310 85771
e 310 373132
e 310 29071
e 310 304529
e 310 17430
e 310 62230
e 310 45725
e 310 38186
e 310 341036
e 310 80826
e 310 148283
e 310 32320
e 310 380484
e 310 164425
e 310 152918
