n 567315
m 71955
e 1 60934
e 1 53767
e 1 38921
e 1 96794
e 1 109085
e 1 4129
e 1 81446
e 1 98855
e 1 8746
e 1 64564
e 1 77409
e 1 51300
e 1 50276
e 1 31335
e 1 41074
e 1 64115
e 1 23668
e 1 20088
e 1 17529
e 1 15995
e 1 20608
e 1 1665
e 1 16001
e 1 3208
e 1 74889
e 1 92310
e 1 94878
e 1 77993
e 1 4271
e 1 176
e 1 31438
e 1 3279
e 1 40662
e 1 10971
e 1 89841
e 1 68856
e 1 42245
e 1 96012
e 1 3349
e 1 4377
e 1 794
e 1 4386
e 1 64808
e 1 41259
e 1 5424
e 1 316
e 1 834
e 1 79177
e 1 4947
e 1 66902
e 1 6998
e 1 41828
e 1 45931
e 1 11116
e 1 66424
e 1 82812
e 1 86912
e 1 17796
e 1 2965
e 1 74136
e 1 81307
e 1 15774
e 1 81320
e 1 56232
e 1 24500
e 1 10165
e 1 94136
e 1 54201
e 1 35261
e 1 9666
e 1 2504
e 1 339403
e 1 93134
e 1 1501
e 1 40928
e 1 15329
e 1 20962
e 1 67557
e 1 494
e 1 46580
e 1 77310
e 4 104445
e 4 13567
e 4 77736
e 5 2394
e 6 19841
e 6 91458
e 6 85930
e 6 37772
e 6 35856
e 6 78897
e 6 12603
e 6 2366
e 9 83283
e 9 23461
e 9 80544
e 10 41257
e 13 107493
e 24 97570
e 28 84963
e 28 73609
e 28 83981
e 28 10799
e 28 93168
e 28 71702
e 28 102268
e 28 9694
e 28 8672
e 32 57690
e 34 24500
e 34 65125
e 34 78447
e 35 20088
e 38 70025
e 38 106632
e 38 85847
e 38 48624
e 42 3601
e 42 75386
e 48 49333
e 49 80844
e 49 3279
e 49 95200
e 51 68378
e 51 75007
e 53 67987
e 55 92418
e 55 80516
e 55 87691
e 55 84109
e 55 23950
e 55 27279
e 55 85904
e 55 10259
e 55 26006
e 55 64408
e 55 4516
e 55 22317
e 55 73660
e 55 11710
e 55 86593
e 55 80325
e 55 60616
e 55 60497
e 55 59218
e 55 10720
e 55 95073
e 55 88047
e 55 92401
e 55 89204
e 55 33530
e 59 73637
e 59 24620
e 59 60858
e 59 60
e 59 32766
e 59 9311
e 60 73637
e 60 85472
e 62 65540
e 62 24071
e 62 40201
e 62 8972
e 62 92948
e 62 90132
e 62 1686
e 62 4377
e 62 6938
e 62 6813
e 62 11550
e 62 7076
e 62 74153
e 62 69290
e 62 97194
e 62 101679
e 62 42672
e 62 79923
e 62 24500
e 62 78392
e 62 81594
e 62 78526
e 62 26312
e 62 48078
e 62 7247
e 62 83408
e 62 3279
e 62 79194
e 62 23133
e 62 350
e 62 75487
e 62 8672
e 62 40928
e 62 20716
e 62 95213
e 62 25712
e 62 103409
e 62 76275
e 62 82421
e 62 57466
e 62 86912
e 63 395
e 63 84988
e 63 6694
e 63 90215
e 70 9666
e 76 87159
e 76 99566
e 76 74063
e 77 95763
e 77 24966
e 83 13305
e 88 41025
e 90 91714
e 90 3302
e 90 30535
e 90 34598
e 90 108297
e 90 97386
e 90 94832
e 90 72017
e 90 51314
e 90 27775
e 90 86368
e 92 108708
e 92 41178
e 92 99527
e 92 11945
e 92 69290
e 92 6442
e 92 53101
e 92 55374
e 92 29071
e 92 99994
e 92 94133
e 92 10165
e 92 27290
e 92 47035
e 92 40928
e 94 23461
e 94 85737
e 94 45898
e 94 1548
e 94 10125
e 94 22317
e 94 104495
e 94 35504
e 94 657
e 94 100594
e 94 4377
e 94 25498
e 94 66684
e 99 74281
e 100 74026
e 100 4876
e 100 72397
e 100 2968
e 100 31899
e 101 10245
e 103 37874
e 103 75477
e 104 104153
e 104 5692
e 104 102661
e 105 13669
e 105 100774
e 105 66378
e 105 87980
e 105 38062
e 105 9742
e 105 46160
e 105 534995
e 105 84371
e 105 9984
e 105 84374
e 105 1686
e 105 73599
e 105 33248
e 107 9350
e 107 21641
e 107 8972
e 107 3981
e 107 108943
e 107 95377
e 107 91805
e 107 38302
e 107 75935
e 107 19999
e 107 60061
e 107 4386
e 107 4390
e 107 67240
e 107 91049
e 107 74026
e 107 94635
e 107 91948
e 107 22317
e 107 87596
e 107 69039
e 107 42672
e 107 11051
e 107 78258
e 107 75569
e 107 66869
e 107 89909
e 107 57398
e 107 94136
e 107 64960
e 107 94018
e 107 82245
e 107 83784
e 107 14664
e 107 34636
e 107 48078
e 107 83283
e 107 90324
e 107 62676
e 107 93015
e 107 99672
e 107 106840
e 107 54748
e 107 2013
e 107 9694
e 107 66525
e 107 40928
e 107 49889
e 107 23133
e 107 82404
e 107 97125
e 107 106853
e 107 19943
e 107 81790
e 107 91123
e 107 84724
e 107 55926
e 107 79358
e 108 84984
e 109 12889
e 113 10674
e 113 76420
e 113 2351
e 119 15329
e 120 106611
e 120 88302
e 120 102019
e 123 43649
e 123 94701
e 123 38062
e 123 77306
e 123 30716
e 123 2013
e 124 27007
e 125 82524
e 133 7829
e 136 289
e 136 4129
e 136 40979
e 136 52492
e 137 27089
e 141 91916
e 141 2195
e 141 64408
e 141 86299
e 141 66974
e 141 68128
e 141 81199
e 141 40625
e 141 103091
e 141 80183
e 141 69563
e 141 93757
e 141 79812
e 141 2637
e 141 74832
e 141 79826
e 141 19926
e 141 67417
e 141 77403
e 141 48219
e 141 64622
e 141 60017
e 141 69108
e 141 21625
e 143 85298
e 143 2587
e 144 89018
e 144 99868
