n 567315
m 76435
e 1 51202
e 1 47108
e 1 66564
e 1 7
e 1 22536
e 1 47625
e 1 5131
e 1 1548
e 1 13847
e 1 25113
e 1 52252
e 1 22580
e 1 573
e 1 30781
e 1 14398
e 1 45635
e 1 20037
e 1 52818
e 1 3169
e 1 123
e 1 33922
e 1 1667
e 1 41093
e 1 9352
e 1 2187
e 1 41613
e 1 40589
e 1 660
e 1 1686
e 1 46744
e 1 665
e 1 46761
e 1 22697
e 1 47794
e 1 32438
e 1 192
e 1 18119
e 1 49870
e 1 52944
e 1 56017
e 1 56020
e 1 1240
e 1 45789
e 1 16094
e 1 71396
e 1 13043
e 1 1780
e 1 46328
e 1 42234
e 1 42245
e 1 2310
e 1 43271
e 1 49928
e 1 8972
e 1 781
e 1 4377
e 1 4892
e 1 2333
e 1 4386
e 1 22317
e 1 42307
e 1 839
e 1 42315
e 1 39248
e 1 6992
e 1 65362
e 1 6998
e 1 47449
e 1 56668
e 1 10596
e 1 7525
e 1 58221
e 1 49528
e 1 23420
e 1 894
e 1 19841
e 1 38282
e 1 5003
e 1 3981
e 1 59280
e 1 71071
e 1 9121
e 1 19382
e 1 48570
e 1 10683
e 1 35261
e 1 9666
e 1 54726
e 1 30671
e 1 57808
e 1 12760
e 1 986
e 1 8672
e 1 48624
e 1 39411
e 1 37370
e 4 85800
e 4 56392
e 4 6300
e 4 68860
e 4 12216
e 4 21715
e 4 52914
e 4 28404
e 4 40216
e 4 34427
e 4 31740
e 4 1501
e 4 33440
e 6 385
e 6 2337
e 6 36859
e 6 54500
e 6 1254
e 6 26316
e 6 8972
e 6 8014
e 6 62063
e 6 11984
e 6 7821
e 6 10674
e 6 1041
e 6 38035
e 6 13751
e 6 48600
e 6 31899
e 6 6751
e 7 52546
e 7 2187
e 7 38035
e 7 2101
e 7 52540
e 7 350
e 8 28893
e 8 42672
e 10 31713
e 10 16001
e 18 24537
e 20 51410
e 21 51657
e 21 13567
e 24 1686
e 27 32433
e 27 13746
e 28 7107
e 28 50211
e 28 46669
e 28 41423
e 28 48624
e 28 71702
e 28 44473
e 28 40928
e 28 41888
e 29 41093
e 30 12890
e 30 39506
e 32 6884
e 34 70094
e 35 15329
e 36 40547
e 37 26316
e 38 5026
e 38 43965
e 38 40031
e 38 52186
e 42 41868
e 43 41872
e 43 25472
e 46 2013
e 48 41914
e 48 55344
e 51 40684
e 51 4782
