n 515280
m 50598
e 4 4733
e 4 48282
e 4 62308
e 4 2979
e 4 235
e 4 72043
e 4 48496
e 4 54298
e 4 47291
e 4 113085
e 4 103550
e 5 129
e 5 94081
e 5 110081
e 5 20868
e 5 64389
e 5 16134
e 5 136
e 5 78347
e 5 63886
e 5 14356
e 5 78740
e 5 99478
e 5 65942
e 5 112024
e 5 54298
e 5 103452
e 5 5151
e 5 161
e 5 32290
e 5 1059
e 5 41
e 5 2732
e 5 74413
e 5 50737
e 5 36402
e 5 103730
e 5 945
e 5 20275
e 5 81208
e 5 6969
e 5 570
e 5 5691
e 5 2369
e 5 68291
e 5 110275
e 5 25798
e 5 76870
e 5 1992
e 5 18887
e 5 7499
e 5 85196
e 5 64205
e 5 31053
e 5 39372
e 5 91731
e 5 74709
e 5 730
e 5 34272
e 5 14564
e 5 32230
e 5 105836
e 5 2670
e 5 73713
e 5 58612
e 5 6005
e 5 70144
e 9 40955
e 9 22949
e 9 19779
e 10 77017
e 10 101077
e 12 81250
e 12 18339
e 12 70499
e 12 1859
e 12 56689
e 12 28306
e 12 65942
e 12 11736
e 12 81632
e 17 1992
e 17 90924
e 17 24621
e 17 63025
e 17 69810
e 17 68186
e 17 71866
e 17 59676
e 17 352
e 20 20965
e 24 88484
e 24 101734
e 24 21706
e 24 21437
e 24 35088
e 24 41425
e 24 94704
e 24 38458
e 24 98397
e 24 35072
e 28 87199
e 35 54298
e 37 27444
e 37 68096
e 38 12380
e 38 88285
e 38 80070
e 38 94263
e 41 81409
e 41 68484
e 41 4997
e 41 96013
e 41 63886
e 41 7056
e 41 14356
e 41 67093
e 41 7956
e 41 54298
e 41 59676
e 41 81694
e 41 80674
e 41 49444
e 41 22949
e 41 92200
e 41 90924
e 41 111024
e 41 1718
e 41 83647
e 41 113983
e 41 449
e 41 91586
e 41 92227
e 41 56259
e 41 83906
e 41 69191
e 41 95559
e 41 39753
e 41 12105
e 41 5840
e 41 49016
e 41 78932
e 41 9302
e 41 730
e 41 112349
e 41 91998
e 41 76129
e 41 20837
e 41 45801
e 41 235
e 41 83948
e 41 77041
e 41 35186
e 41 92531
e 41 58612
e 41 99701
e 41 95857
e 41 55031
e 41 81399
e 41 113014
e 41 104442
e 41 111102
e 41 108543
e 43 115481
e 45 101710
e 46 73202
e 48 30535
e 49 108850
e 49 115373
e 49 83343
e 52 31681
e 52 24514
e 52 29347
e 52 26636
e 52 46000
e 52 10676
e 52 95508
e 56 31874
e 56 61218
e 56 22949
e 56 45707
e 56 32111
e 56 13044
e 56 73309
e 56 106495
e 57 5032
e 63 76684
e 63 58990
e 63 87504
e 63 83760
e 63 94080
e 68 85965
e 72 95361
e 72 69379
e 72 75688
e 72 1992
e 72 71274
e 72 1067
e 72 55533
e 72 89646
e 72 7567
e 72 91388
e 72 77074
e 72 30098
e 72 38037
e 72 94263
e 72 570
e 72 51804
e 73 97808
e 73 103960
e 73 54298
e 73 108069
e 73 38957
e 73 44598
e 73 94777
e 73 116290
e 73 19019
e 73 18510
e 73 26198
e 73 85078
e 73 112730
e 73 60000
e 73 111202
e 73 58467
e 73 84581
e 73 71277
e 73 56440
e 73 64123
e 73 109188
e 73 102027
e 73 106124
e 73 106636
e 73 70144
e 73 12943
e 73 106135
e 73 21657
e 73 15019
e 73 44204
e 73 39600
e 73 27320
e 73 114874
e 73 33979
e 73 47291
e 73 10440
e 73 27336
e 73 101064
e 73 38610
e 73 211
e 73 71382
e 73 63704
e 73 55514
e 73 110306
e 73 235
e 73 29938
e 73 58612
e 73 86775
e 73 99064
e 73 77050
e 73 53498
e 73 34576
e 73 20245
e 73 112921
e 73 59676
e 73 6431
e 73 46883
e 73 113460
e 73 99643
e 73 23357
e 73 11073
e 73 104774
e 73 91990
e 73 1372
e 73 12637
e 73 65385
e 73 103277
e 73 45425
e 73 10616
e 73 84867
e 73 65926
e 73 105866
e 73 88477
e 73 56228
e 73 22949
e 73 104362
e 73 70571
e 73 41387
e 73 60333
e 73 945
e 73 10676
e 73 1992
e 73 79318
e 73 3037
e 73 28129
e 73 61416
e 73 60911
e 73 77814
e 73 4601
e 73 25082
e 73 108543
e 73 101888
e 76 85851
e 82 2692
e 82 80231
e 82 23024
e 87 61218
e 87 14564
e 87 22949
e 87 38150
e 87 43594
e 87 79468
e 87 72365
e 87 110316
e 87 65969
e 87 111506
e 87 54298
e 87 99515
e 87 75904
e 88 75841
e 88 106084
e 88 63877
e 88 31396
e 88 46312
e 88 54256
e 88 74578
e 88 74740
e 88 58612
e 88 86388
e 88 64668
e 90 18812
e 90 55926
e 91 92460
e 101 54298
e 101 111830
e 102 66056
e 103 7702
e 104 79842
e 107 83946
e 114 46724
e 114 40071
e 114 106632
e 114 34576
e 114 80406
e 114 4377
e 114 83994
e 114 14368
e 114 29347
e 114 22949
e 114 93352
e 114 86189
e 114 45233
e 114 36402
e 114 66359
e 114 9152
e 114 1859
e 114 3275
e 114 5326
e 114 1241
e 114 24542
e 114 42591
e 114 4066
e 114 43106
e 114 72421
e 114 7146
e 114 16234
e 114 10475
e 114 101234
e 114 98548
e 114 1528
e 114 5113
e 114 8570
e 115 41678
e 116 61218
e 118 35795
e 119 83777
e 119 1992
e 119 101740
e 119 7277
e 119 37006
e 119 83703
e 119 81306
e 119 7483
e 119 27773
e 123 61827
e 123 25798
e 123 57864
e 123 17739
e 123 1197
e 123 14419
e 123 4756
e 128 94116
e 129 60427
e 129 2355
e 129 42073
e 129 54298
e 129 68508
e 129 113087
e 130 30735
e 130 34576
e 130 83346
e 130 63381
e 130 82982
e 130 80808
e 130 33833
e 130 82351
e 130 63025
e 130 10946
e 130 41540
e 130 79817
e 130 60747
e 130 87648
e 130 76640
e 130 108514
e 130 11112
e 130 40299
e 130 2159
e 130 83703
e 130 8570
e 131 23864
e 132 24067
e 132 28421
e 132 107656
e 132 2071
e 132 55576
e 132 101656
e 132 5786
e 132 54298
e 132 111642
e 132 6689
e 132 109223
e 132 92460
e 132 101424
e 132 98996
e 132 86325
e 132 19765
e 132 92728
e 132 56249
e 132 62776
e 132 83262
e 132 12864
e 132 449
e 132 9792
e 132 108994
e 132 49860
e 132 26818
e 132 333
e 132 83278
e 132 95437
e 132 4560
e 132 111183
e 132 95444
e 132 11736
e 132 84956
e 132 43741
e 132 13796
e 132 117095
e 132 46312
e 132 25970
e 132 94066
e 132 85496
e 132 112256
e 136 34753
e 136 14564
e 136 6665
e 136 69613
e 136 3604
e 136 70454
e 136 44471
e 136 1792
e 139 9598
e 142 116012
e 143 86109
e 143 92200
e 143 63704
e 144 18887
e 145 27968
e 145 52521
e 145 28128
e 145 16492
e 145 61551
e 145 32111
e 145 89457
e 145 36882
e 145 108850
e 145 66548
e 145 76089
e 145 730
e 145 5855
e 145 75872
e 149 35750
e 149 12864
e 150 93794
e 150 13923
e 150 27428
e 150 86149
e 150 49542
e 150 104679
e 150 29540
e 150 88802
e 150 33871
e 150 104470
e 150 64567
e 150 67640
e 150 27968
e 152 64389
e 152 104721
e 152 61218
e 152 29347
e 152 116899
e 152 14758
e 152 34219
e 152 41387
e 152 115119
e 152 26687
e 152 43594
e 152 3275
e 152 10315
e 152 114769
e 152 118100
e 152 114134
e 152 3940
