n 515280
m 49629
e 4 449
e 4 88802
e 4 116355
e 4 67045
e 4 10439
e 4 73128
e 4 109706
e 4 140042
e 4 77328
e 4 103730
e 4 23861
e 4 42073
e 4 3194
e 4 4733
e 5 117123
e 5 64389
e 5 5768
e 5 160397
e 5 152208
e 5 171921
e 5 44179
e 5 78740
e 5 72212
e 5 170775
e 5 91417
e 5 59676
e 5 20381
e 5 2591
e 5 10616
e 5 23972
e 5 33833
e 5 155561
e 5 132139
e 5 154233
e 5 132142
e 5 38837
e 5 173367
e 5 570
e 5 47291
e 5 150842
e 5 449
e 5 81218
e 5 45763
e 5 39372
e 5 130637
e 5 9550
e 5 33871
e 5 25165
e 5 151385
e 5 88546
e 5 47206
e 5 11112
e 5 25970
e 5 137330
e 5 133237
e 5 63478
e 5 157559
e 5 6005
e 5 104441
e 5 106495
e 5 7808
e 10 72357
e 12 87491
e 12 324
e 12 62372
e 12 72614
e 12 42696
e 12 107120
e 12 2355
e 12 147261
e 12 161280
e 17 41313
e 17 8515
e 17 135398
e 17 19110
e 17 27915
e 17 35916
e 17 8844
e 17 3889
e 17 153842
e 17 34641
e 17 165847
e 20 124835
e 20 16023
e 22 13177
e 23 145770
e 24 88802
e 24 52483
e 24 5924
e 24 16995
e 24 11015
e 24 146472
e 24 73
e 24 84120
e 24 123151
e 24 50737
e 24 72629
e 24 110999
e 24 85656
e 24 164281
e 24 99898
e 28 124028
e 35 92619
e 36 152941
e 38 20275
e 38 142508
e 41 27649
e 41 114818
e 41 135809
e 41 158337
e 41 127877
e 41 85382
e 41 25863
e 41 4617
e 41 32010
e 41 138
e 41 14988
e 41 174861
e 41 34576
e 41 26001
e 41 176272
e 41 44179
e 41 153109
e 41 132504
e 41 15388
e 41 45853
e 41 59292
e 41 119461
e 41 2088
e 41 140840
e 41 162092
e 41 127533
e 41 168239
e 41 4144
e 41 50737
e 41 118705
e 41 2355
e 41 71219
e 41 174383
e 41 119735
e 41 125496
e 41 570
e 41 12864
e 41 449
