n 88580
m 20320
e 1 5633
e 1 2
e 1 3
e 1 4
e 1 7
e 1 519
e 1 1020
e 1 11
e 1 1551
e 1 16
e 1 2064
e 1 19
e 1 532
e 1 21
e 1 22
e 1 1047
e 1 1048
e 1 25
e 1 1049
e 1 27
e 1 28
e 1 540
e 1 32
e 1 2083
e 1 37
e 1 550
e 1 40
e 1 42
e 1 44
e 1 45
e 1 1068
e 1 49
e 1 1075
e 1 3637
e 1 1079
e 1 2616
e 1 1593
e 1 3639
e 1 65
e 1 66
e 1 4675
e 1 582
e 1 71
e 1 1098
e 1 75
e 1 78
e 1 1104
e 1 4177
e 1 1618
e 1 83
e 1 1107
e 1 85
e 1 1109
e 1 1622
e 1 88
e 1 3154
e 1 1114
e 1 93
e 1 94
e 1 1631
e 1 100
e 1 1636
e 1 102
e 1 3684
e 1 1641
e 1 619
e 1 107
e 1 2669
e 1 622
e 1 4716
e 1 3696
e 1 625
e 1 1648
e 1 1651
e 1 2672
e 1 4721
e 1 2678
e 1 121
e 1 1149
e 1 126
e 1 1152
e 1 1664
e 1 132
e 1 135
e 1 136
e 1 1672
e 1 142
e 1 143
e 1 1172
e 1 1178
e 1 2714
e 1 158
e 1 1698
e 1 675
e 1 3238
e 1 1710
e 1 689
e 1 4790
e 1 2231
e 1 184
e 1 5316
e 1 709
e 1 1222
e 1 2757
e 1 3272
e 1 2764
e 1 1231
e 1 1233
e 1 1234
e 1 728
e 1 2266
e 1 2784
e 1 3298
e 1 3811
e 1 4331
e 1 750
e 1 3824
e 1 3826
e 1 3318
e 1 2807
e 1 1784
e 1 35575
e 1 4346
e 1 763
e 1 2811
e 1 4344
e 1 1791
e 1 259
e 1 1797
e 1 262
e 1 774
e 1 1799
e 1 4357
e 1 266
e 1 778
e 1 3341
e 1 785
e 1 788
e 1 790
e 1 279
e 1 791
e 1 2841
e 1 2330
e 1 284
e 1 797
e 1 290
e 1 1826
e 1 808
e 1 297
e 1 296
e 1 1832
e 1 812
e 1 813
e 1 302
e 1 3927
e 1 2865
e 1 1330
e 1 307
e 1 2867
e 1 2869
e 1 310
e 1 1335
e 1 824
e 1 2874
e 1 1851
e 1 2363
e 1 317
e 1 4923
e 1 3398
e 1 1353
e 1 1866
e 1 4426
e 1 332
e 1 336
e 1 851
e 1 2899
e 1 2389
e 1 343
e 1 344
e 1 2903
e 1 346
e 1 347
e 1 348
e 1 349
e 1 350
e 1 351
e 1 3421
e 1 353
e 1 1884
e 1 360
e 1 361
e 1 362
e 1 1384
e 1 363
e 1 3438
e 1 1392
e 1 370
e 1 371
e 1 377
e 1 2938
e 1 379
e 1 380
e 1 382
e 1 1409
e 1 391
e 1 392
e 1 393
e 1 1930
e 1 397
e 1 399
e 1 913
e 1 3475
e 1 916
e 1 404
e 1 405
e 1 3993
e 1 1946
e 1 1947
e 1 3996
e 1 1437
e 1 416
e 1 928
e 1 930
e 1 2467
e 1 1441
e 1 1445
e 1 1446
e 1 4517
e 1 424
e 1 4520
e 1 1450
e 1 1963
e 1 429
e 1 942
e 1 431
e 1 943
e 1 3503
e 1 434
