n 88580
m 22445
e 1 13923
e 1 27465
e 1 586
e 1 25390
e 1 23542
e 1 26460
e 1 3485
e 2 404
e 2 40
e 3 12705
e 3 66
e 3 23874
e 3 6794
e 3 396
e 3 20757
e 3 22
e 4 26222
e 7 10626
e 7 2083
e 7 24965
e 7 3847
e 7 1657
e 7 10076
e 7 24094
e 11 3106
e 11 5442
e 11 6085
e 11 20716
e 11 4177
e 11 9269
e 11 5917
e 16 18653
e 22 801
e 22 290
e 22 4994
e 22 4707
e 22 582
e 22 30375
e 22 28041
e 22 10446
e 22 23408
e 22 11504
e 22 29333
e 22 3992
e 27 15819
e 27 21349
e 27 14447
e 32 6153
e 32 21902
e 32 17308
e 32 6950
e 32 40
e 32 27701
e 32 7607
e 32 22971
e 32 36285
e 32 25792
e 32 6214
e 32 10696
e 32 12107
e 32 4177
e 32 344
e 32 1114
e 32 26460
e 32 14812
e 32 29535
e 32 6756
e 32 14830
e 32 2290
e 32 4096
e 40 17988
e 40 391
e 40 5516
e 40 31214
e 40 7666
e 40 2841
e 40 4096
e 40 1310
e 45 1409
e 45 26382
e 45 16533
e 45 17047
e 45 10265
e 45 10909
e 45 2082
e 45 8103
e 45 29743
e 45 26935
e 45 5690
e 45 21051
e 45 25921
e 45 15684
e 45 27077
e 45 1992
e 45 11081
e 45 3787
e 45 31567
e 45 4177
e 45 14171
e 45 23534
e 45 2926
e 45 22002
e 45 766
e 49 30081
e 49 1409
e 49 12547
e 49 16134
e 49 37385
e 49 6666
e 49 396
e 49 7952
e 49 27923
e 49 11540
e 49 26517
e 49 12310
e 49 6936
e 49 2841
e 49 3993
e 49 11035
e 49 1176
e 49 35353
e 49 290
e 49 8103
e 49 7721
e 49 5420
e 49 4528
e 49 31281
e 49 437
e 49 25527
e 49 184
e 49 17083
e 49 39742
e 49 1474
e 49 5442
e 49 8133
e 49 6856
e 49 1355
e 49 15819
e 49 78
e 49 2000
e 49 4177
e 49 5587
e 49 9300
e 49 6998
e 49 5206
e 49 1114
e 49 1631
e 49 24547
e 49 21095
e 49 2664
e 49 360
e 49 30058
e 49 2536
e 49 1261
e 49 2926
e 49 19949
e 49 4721
e 49 22002
e 49 29555
e 49 6262
e 49 11640
e 49 21369
e 49 2811
e 49 381
e 49 38783
e 51 1537
e 51 1441
e 51 297
e 51 2926
e 51 2383
e 51 2672
e 51 4721
e 51 8112
e 51 11286
e 51 22873
e 51 11546
e 51 6427
e 65 4721
e 65 10475
e 65 801
e 65 13265
e 66 24965
e 66 4231
e 66 391
e 66 18060
e 66 15629
e 66 31500
e 66 7311
e 66 4366
e 66 25619
e 66 16019
e 66 919
e 66 19864
e 66 30491
e 66 17308
e 66 6818
e 66 6953
e 66 2349
e 66 2095
e 66 1328
e 66 3891
e 66 15934
e 66 582
e 66 25802
e 66 8906
e 66 10446
e 66 78
e 66 29910
e 66 9947
e 66 31711
e 66 21857
e 66 23907
e 66 4707
e 66 8041
e 66 9970
e 66 763
e 66 13566
e 66 26751
e 71 27465
e 75 1409
e 75 11906
e 75 12547
e 75 31491
e 75 13061
e 75 12166
e 75 10758
e 75 20233
e 75 6666
e 75 15242
e 75 18060
e 75 6668
e 75 26766
e 75 2191
e 75 30862
e 75 2578
e 75 402
e 75 11540
e 75 6936
e 75 2841
e 75 11546
e 75 1946
e 75 26522
e 75 25854
e 75 30363
e 75 1176
e 75 290
e 75 3106
e 75 7206
e 75 8103
e 75 4649
e 75 20787
e 75 4790
e 75 31670
e 75 184
e 75 15934
e 75 30784
e 75 14915
e 75 18756
e 75 29763
e 75 10819
e 75 586
e 75 1355
e 75 9164
e 75 460
e 75 10446
e 75 4177
e 75 5587
e 75 30419
e 75 2900
e 75 30035
e 75 18263
e 75 5206
e 75 16981
e 75 27360
e 75 21857
e 75 8419
e 75 23141
e 75 21349
e 75 360
e 75 25193
e 75 7530
e 75 20716
e 75 9581
e 75 2926
e 75 8430
e 75 4721
e 75 27895
e 75 29433
e 75 5756
e 75 10366
e 78 20995
e 78 26116
e 78 2051
e 78 6666
e 78 25619
e 78 23571
e 78 24611
e 78 21028
e 78 7717
e 78 2095
e 78 31797
e 78 5690
e 78 31291
e 78 9793
e 78 582
e 78 25165
e 78 4177
e 78 18516
e 78 27742
e 78 9317
e 78 30829
e 78 25713
e 78 4721
e 78 121
e 78 30842
e 78 4231
e 78 6794
e 78 3723
e 78 18571
e 78 18060
e 78 2698
e 78 13972
e 78 29333
e 78 32416
e 78 683
e 78 21684
e 78 703
e 78 5312
e 78 12482
e 78 8899
e 78 8906
e 78 3787
e 78 10446
e 78 29935
e 78 13552
e 78 2811
e 78 25863
e 78 3847
e 78 15629
e 78 2841
e 78 284
e 78 26909
e 78 18207
e 78 290
e 78 297
e 78 26925
e 78 4910
e 78 19252
e 78 3400
e 78 20302
e 78 18263
e 78 14681
e 78 348
e 78 25949
e 78 25953
e 78 359
e 78 30065
e 78 7031
e 78 24958
e 78 26497
e 78 1409
e 78 24965
e 78 30598
e 78 391
e 78 402
e 78 26013
e 78 13215
e 78 1450
e 78 10696
e 78 15819
e 78 23501
e 78 6094
e 78 27605
e 78 6101
e 78 30685
e 78 26080
e 78 26606
e 78 22002
e 81 18739
e 81 11926
e 83 5340
e 83 30679
e 85 454
e 85 25510
e 85 8385
e 88 15242
e 88 30379
e 88 5743
e 88 2481
e 88 27736
e 92 3132
e 92 18060
e 92 9317
e 92 6506
e 93 1481
e 98 31864
e 100 25442
e 100 21029
e 100 6666
e 100 1291
e 100 26735
e 100 13265
e 100 1048
e 100 2874
e 102 5091
e 102 297
e 102 6094
e 102 2000
e 102 6481
e 102 20529
e 102 9072
e 102 1847
e 102 1465
e 102 13946
e 102 2203
e 102 15551
e 102 30558
e 102 3199
e 102 15232
e 111 2089
e 111 1593
e 111 175
e 121 1540
e 121 2575
e 121 26131
e 121 21523
e 121 21014
e 121 11286
e 121 32293
e 121 31272
e 121 16943
e 121 4144
e 121 5690
e 121 31291
e 121 31292
e 121 6206
e 121 2623
e 121 27711
e 121 26180
e 121 17988
e 121 26182
e 121 21574
e 121 25674
e 121 16971
e 121 22606
e 121 4177
e 121 29784
e 121 30808
e 121 21596
e 121 2657
e 121 13923
e 121 5732
e 121 9317
e 121 19043
e 121 31338
e 121 31340
e 121 26733
e 121 11376
e 121 4721
e 121 10867
e 121 20595
e 121 30327
e 121 8842
e 121 26250
e 121 8843
e 121 18060
e 121 29838
e 121 13972
e 121 29333
e 121 4760
e 121 29336
e 121 5274
e 121 25762
e 121 29347
e 121 23204
e 121 683
e 121 6316
e 121 23215
e 121 29361
e 121 5810
e 121 29877
e 121 2234
e 121 30395
e 121 26814
e 121 8385
e 121 26818
e 121 12996
e 121 29381
e 121 18116
e 121 27336
e 121 8906
e 121 3787
e 121 10446
e 121 19664
e 121 24786
e 121 238
e 121 25854
e 121 27398
e 121 4361
e 121 17164
e 121 25356
e 121 31500
e 121 17169
e 121 2841
e 121 27933
e 121 1310
e 121 25887
e 121 290
e 121 6950
e 121 30504
e 121 297
e 121 2349
e 121 9005
e 121 2865
e 121 31538
e 121 10035
e 121 30516
e 121 11059
e 121 27449
e 121 32059
e 121 18238
e 121 39742
e 121 5952
e 121 27968
e 121 23874
e 121 20295
e 121 31559
e 121 1355
e 121 4428
e 121 14672
e 121 13139
e 121 19294
e 121 22878
e 121 1887
e 121 21857
e 121 25442
e 121 26981
e 121 1384
e 121 17260
e 121 22381
e 121 2926
e 121 31598
e 121 9072
e 121 28016
e 121 18289
e 121 17787
e 121 30081
e 121 12166
e 121 391
e 121 27015
e 121 11142
e 121 15242
e 121 31629
e 121 28048
e 121 12176
e 121 12178
e 121 25491
e 121 31636
e 121 29591
e 121 3992
e 121 26522
e 121 6043
