n 88580
m 22885
e 1 13834
e 1 11
e 1 2060
e 1 12306
e 1 11286
e 1 10775
e 1 10776
e 1 2083
e 1 37
e 1 40
e 1 7721
e 1 11832
e 1 2106
e 1 7743
e 1 66
e 1 582
e 1 78
e 1 4177
e 1 3156
e 1 3680
e 1 4707
e 1 3684
e 1 6269
e 1 4231
e 1 6794
e 1 8843
e 1 2191
e 1 11932
e 1 1703
e 1 12969
e 1 6827
e 1 4790
e 1 11966
e 1 1231
e 1 4312
e 1 14046
e 1 9449
e 1 11499
e 1 750
e 1 13566
e 1 4354
e 1 11011
e 1 14082
e 1 10503
e 1 5901
e 1 2841
e 1 1310
e 1 297
e 1 6451
e 1 1847
e 1 2874
e 1 3396
e 1 11081
e 1 3402
e 1 5963
e 1 1353
e 1 10076
e 1 12129
e 1 9062
e 1 6506
e 1 370
e 1 11645
e 1 1409
e 1 14726
e 1 5513
e 1 11662
e 1 402
e 1 3485
e 1 13733
e 1 4008
e 1 425
e 1 1465
e 1 10177
e 1 3521
e 1 450
e 1 9154
e 1 6085
e 1 454
e 1 6101
e 1 3546
e 1 986
e 1 10204
e 1 2530
e 1 12770
e 1 1004
e 1 9712
e 1 7666
e 1 4600
e 1 11771
e 2 3396
e 2 19943
e 2 3132
e 2 619
e 2 431
e 2 13328
e 2 2290
e 2 4790
e 2 12087
e 2 1017
e 2 4891
e 2 10076
e 3 2051
e 3 4231
e 3 394
e 3 10898
e 3 7699
e 3 1047
e 3 3992
e 3 10909
e 3 6316
e 3 1841
e 3 3005
e 3 7486
e 3 6209
e 3 9417
e 3 10578
e 3 4692
e 3 6871
e 3 351
e 3 2530
e 3 10596
e 3 763
e 3 11498
e 3 1643
e 3 10860
e 3 10858
e 3 10095
e 3 8047
e 3 6651
e 4 2083
e 4 4707
e 4 121
e 4 5301
e 4 182
e 4 10775
e 4 2841
e 4 2874
e 4 763
e 4 6269
e 7 4231
e 7 6666
e 7 397
e 7 11031
e 7 3996
e 7 1186
e 7 675
e 7 7460
e 7 943
e 7 2356
e 7 4790
e 7 1079
e 7 9919
e 7 9154
e 7 4428
e 7 3927
e 7 3545
e 7 1116
e 7 1149
e 11 66
e 11 2083
e 11 132
e 11 11398
e 11 4008
e 11 9449
e 11 1353
e 11 1004
e 11 5100
e 11 7437
e 11 4177
e 11 7666
e 11 6262
e 11 2841
e 22 1409
e 22 10503
e 22 391
e 22 2954
e 22 398
e 22 1811
e 22 8212
e 22 3478
e 22 10266
e 22 290
e 22 1573
e 22 1446
e 22 10284
e 22 12466
e 22 2612
e 22 66
e 22 1095
e 22 9417
e 22 11980
e 22 7504
e 22 4304
e 22 35416
e 22 4313
e 22 733
e 22 12651
e 22 11504
e 22 9072
e 22 1650
e 22 4087
e 22 121
e 22 6269
e 22 3711
e 22 10368
e 25 1409
e 25 1384
e 25 11818
e 25 9163
e 25 8430
e 25 12018
e 25 11059
e 25 4600
e 25 2841
e 25 5340
e 25 7934
e 27 6882
e 27 10821
e 27 10503
e 27 10696
e 27 9896
e 27 3210
e 27 360
