n 88580
m 22621
e 1 2060
e 1 8726
e 1 27
e 1 8736
e 1 3106
e 1 5688
e 1 1593
e 1 17988
e 1 7748
e 1 5702
e 1 7755
e 1 78
e 1 1106
e 1 8274
e 1 4692
e 1 8288
e 1 3684
e 1 4198
e 1 5740
e 1 4721
e 1 7281
e 1 1149
e 1 4231
e 1 6794
e 1 6316
e 1 2734
e 1 5809
e 1 4790
e 1 184
e 1 2233
e 1 3272
e 1 2260
e 1 6871
e 1 4312
e 1 7386
e 1 4832
e 1 2273
e 1 9960
e 1 5875
e 1 1784
e 1 5883
e 1 7934
e 1 2814
e 1 5387
e 1 7437
e 1 4367
e 1 2841
e 1 8479
e 1 290
e 1 7460
e 1 5417
e 1 1849
e 1 828
e 1 4928
e 1 8520
e 1 1353
e 1 333
e 1 2384
e 1 5973
e 1 3927
e 1 1887
e 1 360
e 1 362
e 1 370
e 1 6522
e 1 7043
e 1 391
e 1 6031
e 1 6062
e 1 2480
e 1 36285
e 1 1483
e 1 4556
e 1 6094
e 1 6101
e 1 3546
e 1 491
e 1 5627
e 1 8702
e 2 5094
e 2 1465
e 2 1384
e 2 4872
e 2 360
e 2 460
e 2 45
e 2 8494
e 2 431
e 2 4721
e 2 7829
e 2 5175
e 2 5015
e 2 8441
e 3 1409
e 3 4354
e 3 7554
e 3 7681
e 3 6794
e 3 6666
e 3 2575
e 3 2833
e 3 6036
e 3 1946
e 3 7325
e 3 290
e 3 1320
e 3 6953
e 3 299
e 3 5292
e 3 429
e 3 6316
e 3 45
e 3 7086
e 3 2604
e 3 179
e 3 6324
e 3 7096
e 3 1465
e 3 3899
e 3 7100
e 3 6590
e 3 66
e 3 4042
e 3 460
e 3 1612
e 3 6094
e 3 462
e 3 78
e 3 3452
e 3 4692
e 3 5850
e 3 3546
e 3 6111
e 3 6496
e 3 8799
e 3 8037
e 3 362
e 3 2669
e 3 750
e 3 6125
e 3 5360
e 3 5869
e 3 6772
e 3 2678
e 3 6903
e 3 6902
e 3 381
e 3 2938
e 3 5627
e 3 1532
e 3 1149
e 4 2083
e 4 3108
e 4 3684
e 4 1446
e 4 2312
e 4 297
e 4 4778
e 4 5740
e 4 3380
e 4 1047
e 4 8152
e 4 3546
e 7 1409
e 7 5094
e 7 4008
e 7 1450
e 7 1355
e 7 5740
e 7 45
e 7 78
e 7 6319
e 7 6101
e 7 4790
e 7 4344
e 7 121
e 7 3485
e 7 1887
e 11 450
e 11 2599
e 11 1353
e 11 9449
e 11 299
e 11 4144
e 11 3927
e 11 9463
e 11 2841
e 11 3485
e 11 3384
e 16 6307
e 16 956
e 16 5740
e 16 2000
e 16 7410
e 16 2901
e 16 2938
e 16 828
e 16 5405
e 16 8094
e 18 1409
e 18 450
e 18 6950
e 18 6986
e 18 6666
e 18 45
e 18 78
e 18 121
e 18 4213
e 18 3927
e 18 2841
e 18 412
e 18 1149
e 18 4158
e 18 1119
e 19 942
e 22 2051
e 22 2570
e 22 1035
e 22 6670
e 22 3609
e 22 7726
e 22 1587
e 22 51
e 22 1590
e 22 1593
e 22 5690
e 22 2620
e 22 66
e 22 4164
e 22 1610
e 22 78
e 22 3154
e 22 4692
e 22 2644
e 22 1121
e 22 4707
e 22 613
e 22 5740
e 22 2669
e 22 4721
e 22 1650
e 22 3186
e 22 1654
e 22 121
e 22 1149
e 22 6270
e 22 4231
e 22 143
e 22 152
e 22 8345
e 22 8347
e 22 6309
e 22 6316
e 22 5810
e 22 184
e 22 3272
e 22 2760
e 22 6355
e 22 6357
e 22 4832
e 22 4842
e 22 7915
e 22 750
e 22 5360
e 22 2294
e 22 2807
e 22 1784
e 22 5371
e 22 767
e 22 6400
e 22 259
e 22 4362
e 22 4367
e 22 6415
e 22 2837
e 22 6936
e 22 2841
e 22 4379
e 22 290
e 22 6950
e 22 297
e 22 2349
e 22 4910
e 22 1847
e 22 2874
e 22 828
e 22 3901
e 22 317
e 22 1345
e 22 840
e 22 1353
e 22 8528
e 22 5970
e 22 6994
e 22 7510
e 22 3927
e 22 4953
e 22 7005
e 22 351
e 22 9062
e 22 1384
e 22 8061
e 22 6531
e 22 396
e 22 398
e 22 3983
e 22 1946
e 22 6555
e 22 5536
e 22 1446
e 22 4008
e 22 431
e 22 7089
e 22 1459
e 22 437
e 22 7607
e 22 4042
e 22 4556
e 22 4558
e 22 7632
e 22 3545
e 22 3546
e 22 3040
e 22 9185
e 22 2530
e 22 484
e 22 6129
e 22 4086
e 22 3065
e 22 6651
e 22 2045
e 25 4354
e 25 6794
e 25 1044
e 25 9114
e 25 2720
e 25 3106
e 25 935
e 25 7081
e 25 4416
e 25 3655
e 25 3272
e 25 7252
e 25 4312
e 25 35416
e 25 3684
e 25 6886
e 25 4842
e 25 5740
e 25 6646
e 25 2938
e 25 1532
e 27 4354
e 27 4872
e 27 1162
e 27 7434
e 27 4747
e 27 6794
e 27 4241
e 27 3859
e 27 8212
e 27 7830
e 27 1176
e 27 8216
e 27 3106
e 27 290
e 27 5794
e 27 934
e 27 7211
e 27 2349
e 27 6958
e 27 4658
e 27 50
e 27 1459
e 27 5301
e 27 7092
e 27 1847
e 27 2233
e 27 828
e 27 7740
e 27 3005
e 27 1345
e 27 7361
e 27 2883
e 27 1606
e 27 454
e 27 840
e 27 3402
e 27 4556
e 27 8013
e 27 6094
e 27 2384
e 27 1234
e 27 6101
e 27 2264
e 27 8153
e 27 2906
e 27 1887
e 27 4961
e 27 3684
e 27 3948
e 27 5869
e 27 2807
e 27 8183
e 27 3193
e 27 2938
e 27 1532
e 27 6015
e 27 7936
e 28 828
e 32 1353
e 32 1826
e 32 1114
e 37 3521
e 40 2757
e 40 4008
e 40 6522
e 40 1877
e 40 3927
e 40 2874
e 40 3485
e 45 6658
e 45 2051
e 45 2060
e 45 4626
e 45 8212
e 45 1044
e 45 23571
e 45 9243
e 45 4639
e 45 8739
e 45 1573
e 45 2597
e 45 3623
e 45 5672
e 45 2604
e 45 1580
e 45 6191
e 45 3121
e 45 49
e 45 4658
e 45 51
e 45 3637
e 45 5690
e 45 4668
e 45 6206
e 45 7743
e 45 66
e 45 1610
e 45 78
e 45 3664
e 45 4177
e 45 83
e 45 4692
e 45 6742
e 45 5723
e 45 4701
e 45 5737
e 45 1131
e 45 5740
e 45 622
e 45 111
e 45 4213
e 45 2678
e 45 121
e 45 6779
e 45 8828
e 45 1149
e 45 3710
e 45 7311
e 45 1176
e 45 8345
e 45 8867
e 45 9381
e 45 8871
e 45 6316
e 45 3757
e 45 5295
e 45 175
e 45 5810
e 45 6835
e 45 179
e 45 5309
e 45 5830
