n 88580
m 22532
e 1 13059
e 1 11142
e 1 12166
e 1 6545
e 1 20887
e 1 22040
e 1 10909
e 1 7455
e 1 24479
e 1 14758
e 1 5031
e 1 24872
e 1 5034
e 1 19885
e 1 11054
e 1 45
e 1 16049
e 1 2868
e 1 8887
e 1 3521
e 1 17988
e 1 2246
e 1 12489
e 1 4428
e 1 14925
e 1 20302
e 1 2384
e 1 4177
e 1 344
e 1 3544
e 1 5340
e 1 23772
e 1 21987
e 1 1131
e 1 7666
e 1 8435
e 1 24564
e 1 19829
e 2 290
e 2 18060
e 2 22189
e 2 4177
e 2 2868
e 3 66
e 3 12166
e 3 14726
e 3 1098
e 3 1579
e 3 21290
e 3 10446
e 3 6133
e 3 23481
e 3 284
e 3 21920
e 4 20466
e 7 20674
e 7 16857
e 7 15404
e 7 13132
e 7 7666
e 7 4790
e 7 121
e 22 1409
e 22 11521
e 22 11142
e 22 4362
e 22 11146
e 22 1162
e 22 5010
e 22 24338
e 22 24213
e 22 4503
e 22 284
e 22 16943
e 22 17845
e 22 5690
e 22 21179
e 22 3773
e 22 4158
e 22 6976
e 22 10819
e 22 10059
e 22 20812
e 22 1355
e 22 21070
e 22 78
e 22 24279
e 22 21082
e 22 11504
e 22 7409
e 22 24049
e 22 20343
e 22 14969
e 22 8320
e 25 644
e 27 11100
e 27 1149
e 32 13265
e 32 17308
e 32 437
e 32 16943
e 37 297
e 40 2841
e 45 18050
e 45 2051
e 45 2181
e 45 11142
e 45 2841
e 45 1946
e 45 3995
e 45 1310
e 45 16031
e 45 6818
e 45 8103
e 45 6953
e 45 15155
e 45 21684
e 45 20405
e 45 184
e 45 1465
e 45 21051
e 45 317
e 45 586
e 45 4177
e 45 1106
e 45 14547
e 45 18263
e 45 4696
e 45 20833
e 45 10217
e 45 19949
e 45 2926
e 45 23534
e 45 1400
e 45 2554
e 45 12156
e 45 10366
e 45 22015
e 49 25122
e 49 21028
e 49 4649
e 49 7721
e 49 14901
e 49 5690
e 49 15934
e 49 20042
e 49 586
e 49 1100
e 49 4177
e 49 21095
e 49 6249
e 49 1649
e 49 8818
e 49 22131
e 49 6262
e 49 14969
e 49 24703
e 49 20610
e 49 644
e 49 6794
e 49 1176
e 49 16537
e 49 10909
e 49 4767
e 49 4262
e 49 13480
e 49 7341
e 49 184
e 49 6856
e 49 3277
e 49 733
e 49 20196
e 49 22256
e 49 11002
e 49 21754
e 49 259
e 49 22789
e 49 3338
e 49 21264
e 49 7952
e 49 6936
e 49 2841
e 49 284
e 49 18744
e 49 39742
e 49 6976
e 49 1353
e 49 20302
e 49 6485
e 49 14167
e 49 344
e 49 18263
e 49 8032
e 49 360
e 49 2926
e 49 20849
e 49 11640
e 49 21369
e 49 381
e 49 12166
e 49 396
e 49 3473
e 49 3992
e 49 1946
e 49 8103
e 49 10671
e 49 4528
e 49 18355
e 49 437
e 49 1463
e 49 7607
e 49 15293
e 49 23488
e 49 454
e 49 4042
e 49 21965
e 49 5587
e 49 17875
e 49 3546
e 49 10217
e 49 21994
e 49 19949
e 49 22002
e 49 1017
e 51 3106
e 51 5734
e 51 18060
e 51 175
e 51 2383
e 51 10035
e 51 21300
e 51 824
e 51 19673
e 51 8027
e 51 284
e 51 15672
e 65 12166
e 65 4874
e 65 18060
e 65 12310
e 65 4639
e 66 20353
e 66 1409
e 66 22917
e 66 391
e 66 13835
e 66 22669
e 66 4366
e 66 21007
e 66 6545
e 66 5010
e 66 11540
e 66 13464
e 66 35353
e 66 1050
e 66 22811
e 66 284
e 66 15512
e 66 1310
e 66 21278
e 66 19872
e 66 22306
e 66 297
e 66 19882
e 66 425
e 66 5420
e 66 1068
e 66 20787
e 66 1851
e 66 9661
e 66 9534
e 66 703
e 66 2623
e 66 2628
e 66 11206
e 66 17101
e 66 78
e 66 10446
e 66 6862
e 66 22606
e 66 1102
e 66 5714
e 66 10847
e 66 36067
e 66 2024
e 66 19564
e 66 13809
e 66 14450
e 66 17780
e 66 1143
e 66 7031
e 66 121
e 66 766
e 75 1474
e 75 21028
e 75 2841
e 75 17875
e 75 16857
e 75 14235
e 75 3995
e 76 3753
e 76 6107
e 78 5124
e 78 3077
e 78 6666
e 78 1040
e 78 12310
e 78 35353
e 78 4639
e 78 21028
e 78 3621
e 78 19512
e 78 5690
e 78 15934
e 78 2622
e 78 21069
e 78 22606
e 78 18512
e 78 19546
e 78 10350
e 78 3696
e 78 8818
e 78 20598
e 78 1149
e 78 16510
e 78 22656
e 78 8320
e 78 18050
e 78 19075
e 78 11394
e 78 21123
e 78 18060
e 78 16019
e 78 21665
e 78 6827
e 78 6328
e 78 21178
e 78 10446
e 78 733
e 78 36067
e 78 745
e 78 763
e 78 766
e 78 11521
e 78 22789
e 78 10503
e 78 4874
e 78 4362
e 78 7952
e 78 21268
e 78 20756
e 78 2841
e 78 6976
e 78 2384
e 78 6481
e 78 344
e 78 8537
e 78 2906
e 78 346
e 78 11100
e 78 1898
e 78 9068
e 78 17261
e 78 2926
e 78 7031
e 78 15743
e 78 1409
e 78 12166
e 78 391
e 78 394
e 78 396
e 78 6032
e 78 402
e 78 3992
e 78 19864
e 78 3995
e 78 14235
e 78 22431
e 78 3494
e 78 450
e 78 11206
e 78 21965
e 78 10194
e 78 5587
e 78 468
e 78 3544
e 78 19421
e 78 2530
e 78 10217
e 78 19949
e 78 14830
e 78 9712
e 78 23545
e 81 19475
e 83 8899
e 83 2508
e 83 10605
e 83 6772
e 83 23067
e 83 4790
e 83 7031
e 83 4054
e 83 11540
e 83 4923
e 83 4572
e 83 381
e 83 1310
e 88 15242
e 88 6950
e 88 2215
e 93 2051
e 98 2530
e 100 17907
e 100 4790
e 100 1017
e 100 2234
e 100 284
e 100 121
