n 1899
m 1821
e 1 477
e 1 30
e 3 1249
e 3 194
e 3 72
e 3 1192
e 3 555
e 3 590
e 3 498
e 3 371
e 3 1113
e 3 477
e 3 317
e 6 90
e 6 201
e 6 687
e 6 212
e 6 1174
e 6 439
e 6 794
e 6 1180
e 6 704
e 7 856
e 8 834
e 8 357
e 8 615
e 8 105
e 8 12
e 8 634
e 8 986
e 8 32
e 9 652
e 9 142
e 9 1169
e 9 788
e 9 282
e 9 1181
e 9 1183
e 9 32
e 9 928
e 9 34
e 9 1184
e 9 1188
e 9 1190
e 9 1191
e 9 679
e 9 683
e 9 1196
e 9 1197
e 9 1198
e 9 177
e 9 308
e 9 1206
e 9 569
e 9 314
e 9 72
e 9 596
e 9 598
e 9 601
e 9 477
e 9 607
e 9 1121
e 9 617
e 9 1132
e 9 109
e 9 753
e 9 252
e 10 1258
e 12 1153
e 12 389
e 12 527
e 12 1042
e 12 926
e 12 415
e 12 1188
e 12 297
e 12 938
e 12 814
e 12 176
e 12 308
e 12 569
e 12 711
e 12 719
e 12 598
e 12 343
e 12 599
e 12 991
e 12 109
e 12 128
e 19 389
e 19 525
e 19 527
e 19 44
e 19 1069
e 19 434
e 19 1207
e 19 1221
e 19 583
e 19 211
e 19 986
e 19 859
e 19 1130
e 19 1131
e 19 1132
e 19 1133
e 19 1136
e 19 886
e 19 1015
e 19 1016
e 26 372
e 26 679
e 27 1162
e 27 87
e 29 1248
e 29 1136
e 29 1072
e 30 161
e 30 679
e 30 1176
e 32 644
e 32 1034
e 32 1042
e 32 281
e 32 799
e 32 546
e 32 42
e 32 683
e 32 1196
e 32 430
e 32 698
e 32 1211
e 32 317
e 32 704
e 32 1217
e 32 67
e 32 1099
e 32 1231
e 32 1232
e 32 1234
e 32 598
e 32 605
e 32 353
e 32 1255
e 32 105
e 32 1132
e 32 494
e 32 118
e 32 377
e 32 638
e 34 483
e 34 1130
e 34 1042
e 34 313
e 34 282
e 34 189
e 34 288
e 36 770
e 36 1127
e 36 103
e 36 1033
e 36 105
e 36 779
e 36 525
e 36 211
e 36 189
e 39 609
e 41 1217
e 41 713
e 41 105
e 41 1163
e 41 1198
e 41 1040
e 41 1041
e 41 1043
e 41 1236
e 41 277
e 41 599
e 41 1182
e 41 919
e 41 1018
e 41 379
e 41 823
e 41 638
e 41 1215
e 42 1031
e 42 654
e 42 144
e 42 790
e 42 1183
e 42 288
e 42 679
e 42 1191
e 42 1091
e 42 323
e 42 840
e 42 72
e 42 1229
e 42 1113
e 42 474
e 42 353
e 42 483
e 42 995
e 42 488
e 42 1129
e 42 233
e 42 1139
e 42 1018
e 42 640
e 44 770
e 44 290
e 44 232
e 44 249
e 44 189
e 48 840
e 48 683
e 48 1136
e 48 152
e 48 377
e 48 90
e 48 1184
e 50 1190
e 50 679
e 50 296
e 50 586
e 50 1131
e 50 234
e 50 781
e 50 1136
e 50 755
e 50 596
e 50 919
e 50 1248
e 51 919
e 53 834
e 53 739
e 53 646
e 53 1101
e 53 594
e 53 1139
e 53 1202
e 53 181
e 53 1018
e 53 343
e 53 250
e 53 62
e 53 416
e 56 779
e 59 939
e 60 1004
e 60 1248
e 62 843
e 62 598
e 62 1224
e 63 865
e 63 290
e 63 963
e 63 547
e 63 609
e 63 105
e 63 814
e 63 430
e 63 847
e 63 560
e 63 95
e 67 449
e 67 1184
e 67 1216
e 67 901
e 67 1255
e 67 1034
e 67 938
e 67 1132
e 67 683
e 67 1103
e 67 1039
e 67 1137
e 67 1206
e 67 343
e 67 607
e 67 928
e 68 323
e 68 638
e 68 495
e 68 1214
e 69 1034
e 70 1113
e 70 163
e 70 944
e 72 1124
e 72 1253
e 72 679
e 72 1223
e 72 105
e 72 683
e 72 1227
e 72 1039
e 72 1139
e 72 1045
e 72 249
e 73 323
e 73 617
e 73 652
e 73 525
e 73 605
e 74 617
e 75 1041
e 80 194
e 80 1189
e 80 463
e 80 1041
e 80 277
e 84 1103
e 87 713
e 87 938
e 87 654
e 87 502
e 88 323
e 88 367
e 90 105
e 90 269
e 90 793
e 90 598
e 90 697
e 95 713
e 95 712
e 96 105
e 97 644
e 97 1189
e 97 1043
e 97 726
e 97 407
e 97 252
e 99 810
e 101 198
e 101 105
e 101 1002
e 101 176
e 101 370
e 101 118
e 101 1113
e 102 316
e 103 260
e 103 652
e 103 1181
e 103 556
e 103 1072
e 103 954
e 103 840
e 103 841
e 103 211
e 103 983
e 103 475
e 103 605
e 103 1118
e 103 1255
e 103 1256
e 103 617
e 103 1002
e 103 114
e 103 378
e 103 638
e 105 1033
e 105 1034
e 105 523
e 105 1036
e 105 1039
e 105 1050
e 105 1051
e 105 540
e 105 1068
e 105 563
e 105 569
e 105 1099
e 105 1100
e 105 1102
e 105 1103
e 105 1104
e 105 1105
