n 1899
m 1886
e 1 44
e 1 477
e 1 1271
e 1 312
e 2 1127
e 3 482
e 3 323
e 3 487
e 3 42
e 3 555
e 3 176
e 3 377
e 3 32
e 6 753
e 6 212
e 6 422
e 9 1312
e 9 1062
e 9 679
e 9 683
e 9 1196
e 9 1132
e 9 1261
e 9 1323
e 9 1265
e 9 1206
e 9 598
e 9 1338
e 9 477
e 9 1279
e 9 1280
e 12 389
e 12 997
e 12 840
e 12 617
e 12 142
e 12 175
e 12 527
e 12 1042
e 12 758
e 12 599
e 12 598
e 12 605
e 12 415
e 12 128
e 19 1281
e 19 525
e 19 527
e 19 1299
e 19 1207
e 19 986
e 19 443
e 26 1281
e 26 1033
e 26 404
e 26 1176
e 26 63
e 27 1283
e 29 1394
e 29 443
e 30 1014
e 30 1176
e 32 1281
e 32 799
e 32 1190
e 32 1336
e 32 1338
e 32 1211
e 32 67
e 32 711
e 32 1227
e 32 1234
e 32 598
e 32 220
e 32 349
e 32 1372
e 32 358
e 32 1127
e 32 105
e 32 1385
e 32 1386
e 32 1260
e 32 626
e 32 1395
e 32 379
e 32 638
e 34 1042
e 34 282
e 36 1281
e 36 770
e 36 1059
e 41 710
e 41 1255
e 41 713
e 41 943
e 41 1236
e 41 502
e 41 823
e 41 503
e 41 63
e 41 928
e 42 257
e 42 644
e 42 1284
e 42 132
e 42 1288
e 42 392
e 42 394
e 42 142
e 42 1294
e 42 1043
e 42 1302
e 42 1050
e 42 1307
e 42 1308
e 42 1309
e 42 1178
e 42 1183
e 42 928
e 42 415
e 42 799
e 42 548
e 42 1062
e 42 1190
e 42 809
e 42 1325
e 42 815
e 42 1334
e 42 1337
e 42 1340
e 42 573
e 42 831
e 42 704
e 42 63
e 42 194
e 42 323
e 42 964
e 42 1346
e 42 1224
e 42 72
e 42 1097
e 42 843
e 42 1355
e 42 1356
e 42 1357
e 42 1358
e 42 333
e 42 600
e 42 474
e 42 475
e 42 1117
e 42 479
e 42 353
e 42 483
e 42 1381
e 42 1255
e 42 488
e 42 105
e 42 620
e 42 1262
e 42 495
e 42 752
e 42 1266
e 42 242
e 42 626
e 42 1270
e 42 502
e 42 638
e 42 1280
e 44 770
e 44 514
e 44 228
e 44 1189
e 44 1271
e 44 189
e 48 323
e 48 1286
e 48 621
e 48 1136
e 48 152
e 50 481
e 50 1281
e 50 1284
e 50 1253
e 50 102
e 50 1190
e 50 679
e 50 234
e 50 1227
e 50 596
e 50 758
e 50 859
e 50 701
e 51 969
e 53 1281
