n 1899
m 1729
e 1 42
e 1 146
e 1 1271
e 1 312
e 1 477
e 3 257
e 3 555
e 3 495
e 3 498
e 3 1110
e 3 415
e 3 32
e 6 578
e 6 1410
e 6 422
e 6 753
e 6 341
e 6 1020
e 8 482
e 8 1269
e 8 224
e 9 1281
e 9 1420
e 9 142
e 9 1423
e 9 654
e 9 1050
e 9 1434
e 9 32
e 9 1444
e 9 1317
e 9 1445
e 9 1450
e 9 1451
e 9 1196
e 9 1452
e 9 1453
e 9 1332
e 9 1338
e 9 317
e 9 598
e 9 994
e 9 366
e 9 1265
e 9 1401
e 9 1402
e 9 766
e 12 1281
e 12 1284
e 12 392
e 12 1420
e 12 142
e 12 527
e 12 409
e 12 1433
e 12 282
e 12 32
e 12 175
e 12 569
e 12 1338
e 12 1214
e 12 1344
e 12 834
e 12 711
e 12 969
e 12 599
e 12 343
e 12 986
e 12 1118
e 12 1379
e 12 1252
e 12 997
e 12 358
e 12 1255
e 12 1387
e 12 366
e 12 1138
e 12 634
e 12 118
e 12 1402
e 19 711
e 19 1483
e 19 1260
e 19 525
e 19 1390
e 19 114
e 19 1430
e 19 409
e 19 986
e 19 1435
e 19 220
e 25 797
e 26 386
e 26 1383
e 26 146
e 26 1176
e 26 63
e 27 1425
e 27 1434
e 27 598
e 29 1402
e 29 1302
e 30 132
e 32 523
e 32 1036
e 32 792
e 32 1050
e 32 1183
e 32 1184
e 32 799
e 32 52
e 32 1463
e 32 1211
e 32 317
e 32 711
e 32 840
e 32 1373
e 32 482
e 32 1395
e 32 1402
e 32 128
e 36 770
e 36 211
e 36 1269
e 36 985
e 36 189
e 41 913
e 41 482
e 42 1414
e 42 135
e 42 1418
e 42 781
e 42 784
e 42 1428
e 42 538
e 42 1308
e 42 1183
e 42 1062
e 42 942
e 42 306
e 42 1334
e 42 950
e 42 323
e 42 1477
e 42 72
e 42 1226
e 42 1354
e 42 204
e 42 716
e 42 1482
e 42 474
e 42 353
e 42 358
e 42 1005
e 42 1142
e 42 1402
e 43 1440
e 44 249
e 48 538
e 50 1496
e 50 1190
e 50 823
e 50 1463
e 50 919
e 52 67
e 52 105
e 52 681
e 52 749
e 52 497
e 52 1042
e 52 1235
e 52 1269
e 52 762
e 52 509
e 53 1283
e 53 1349
e 53 711
e 53 615
e 53 1138
e 53 1042
e 53 54
e 53 1432
e 53 377
e 53 1118
e 53 1438
e 54 1383
e 57 596
e 58 811
e 58 1340
e 60 919
e 60 1463
e 60 1184
e 62 1281
e 62 598
e 62 1373
e 62 1190
e 63 706
e 63 814
e 63 342
e 63 1271
e 63 1110
e 63 1174
e 63 1302
e 67 901
e 67 679
e 67 1338
e 67 1417
e 67 938
e 67 809
e 67 1260
e 67 1137
e 67 1427
e 67 1430
e 67 697
e 67 1402
e 68 1402
e 68 871
e 69 733
e 69 1269
e 72 1253
e 72 1039
e 72 883
e 72 224
e 74 561
e 80 609
e 80 823
e 81 176
e 85 322
e 85 1236
e 86 1269
e 88 323
e 88 220
e 88 598
e 88 679
e 90 1339
e 90 605
e 90 1006
e 94 516
e 96 1269
e 97 481
e 97 482
e 97 323
e 97 770
e 97 1480
e 97 714
e 97 124
e 97 1438
e 100 243
e 101 482
e 101 198
e 101 176
e 101 243
e 101 1269
e 101 282
e 101 190
