n 1899
m 2127
e 1 161
e 1 3
e 1 135
e 1 42
e 1 44
e 1 1271
e 1 856
e 1 1626
e 1 477
e 1 312
e 1 1440
e 3 36
e 3 1510
e 3 135
e 3 72
e 3 1577
e 3 1578
e 3 41
e 3 1440
e 3 781
e 3 44
e 3 687
e 3 1609
e 3 60
e 3 252
e 3 1565
e 3 32
e 6 753
e 8 1539
e 8 1189
e 8 12
e 8 1522
e 8 32
e 9 1285
e 9 901
e 9 1545
e 9 12
e 9 788
e 9 1558
e 9 282
e 9 617
e 9 1312
e 9 1313
e 9 32
e 9 1185
e 9 1573
e 9 295
e 9 679
e 9 1196
e 9 53
e 9 1338
e 9 1342
e 9 1618
e 9 1621
e 9 1622
e 9 1501
e 9 740
e 9 1637
e 9 1510
e 9 1640
e 9 1641
e 9 1642
e 9 1387
e 9 1643
e 9 1644
e 9 366
e 9 1647
e 9 1646
e 9 1521
e 9 498
e 9 1649
e 9 1650
e 9 1648
e 9 1651
e 9 1652
e 9 766
e 9 1280
e 12 1286
e 12 1545
e 12 527
e 12 1297
e 12 282
e 12 32
e 12 1313
e 12 1440
e 12 1312
e 12 1577
e 12 1485
e 12 1493
e 12 1118
e 12 101
e 12 997
e 12 1639
e 12 1255
e 12 1387
e 12 366
e 12 1520
e 12 1406
e 19 1505
e 19 1573
e 19 1130
e 19 525
e 19 1430
e 19 639
e 19 1664
e 27 1158
e 27 1031
e 27 234
e 27 620
e 27 1598
e 29 569
e 29 1587
e 29 1540
e 29 85
e 30 132
e 30 103
e 32 1665
e 32 773
e 32 518
e 32 1543
e 32 1546
e 32 799
e 32 547
e 32 1573
e 32 1577
e 32 1580
e 32 1196
e 32 430
e 32 815
e 32 52
e 32 1081
e 32 1338
e 32 1598
e 32 67
e 32 460
e 32 983
e 32 1497
e 32 219
e 32 1505
e 32 1642
e 32 109
e 32 1518
e 32 1519
e 32 1645
e 32 1015
e 32 1657
e 32 378
e 34 1130
e 36 1539
e 36 1425
e 36 211
e 36 189
e 38 561
e 38 852
e 41 1665
e 41 642
e 41 1029
e 41 1542
e 41 523
e 41 1554
e 41 277
e 41 541
e 41 1185
e 41 1580
e 41 176
e 41 1585
e 41 1589
e 41 1463
e 41 439
e 41 1339
e 41 713
e 41 1485
e 41 473
e 41 1497
e 41 1248
e 41 610
e 41 1253
e 41 616
e 41 1136
e 41 1142
e 42 257
e 42 1542
e 42 1415
e 42 135
e 42 1031
e 42 394
e 42 1558
e 42 919
e 42 1559
e 42 1561
e 42 669
e 42 1440
e 42 1313
e 42 1062
e 42 43
e 42 1582
e 42 573
e 42 1597
e 42 1215
e 42 323
e 42 964
e 42 69
e 42 72
e 42 1354
e 42 1489
e 42 852
e 42 1365
e 42 1621
e 42 353
e 42 1506
e 42 1505
e 42 995
e 42 1509
e 42 1507
e 42 1512
e 42 1521
e 42 754
e 42 1526
e 42 374
e 42 1534
e 44 770
e 44 103
e 44 249
e 44 1598
e 47 1299
e 47 1142
e 48 1015
e 48 1280
e 50 1253
e 50 1190
e 50 1317
e 50 1487
e 50 1616
e 50 758
e 50 1598
e 52 1283
e 52 1508
e 52 357
e 52 966
e 52 681
e 52 1042
e 52 725
e 52 509
e 53 1667
e 53 1508
e 53 1349
e 53 646
e 53 1636
e 53 1551
e 53 1615
e 53 1585
e 53 308
e 53 1332
e 53 87
e 53 1623
e 53 1657
e 53 413
e 57 1616
e 58 1326
e 58 103
e 60 308
e 61 573
e 62 1190
e 63 193
e 63 1604
e 63 1543
e 63 557
e 63 1517
e 63 912
e 63 923
e 63 704
e 66 282
e 67 1665
e 67 1538
e 67 1417
e 67 1546
e 67 523
e 67 908
e 67 1426
e 67 277
e 67 1565
e 67 798
e 67 1313
e 67 1445
e 67 1573
e 67 679
e 67 430
e 67 822
e 67 1338
e 67 318
e 67 1217
e 67 1603
e 67 69
e 67 1231
e 67 1489
e 67 1496
e 67 1497
e 67 1501
e 67 1507
e 67 1637
e 67 1255
e 67 1387
e 67 1260
e 67 1644
e 67 366
e 67 495
e 67 1657
e 68 323
e 68 893
e 69 1539
e 69 1508
e 69 1127
e 69 704
e 72 1316
e 72 967
e 72 103
e 72 679
e 72 303
e 72 704
e 73 617
e 73 1646
e 83 1244
e 84 638
e 85 193
e 85 322
e 85 1253
e 85 1416
e 85 1579
e 85 1326
e 85 1556
e 85 1013
e 85 1083
e 85 733
e 85 1598
e 87 713
e 88 1598
e 90 841
e 90 967
e 90 1648
e 95 1251
e 95 1573
e 95 1510
e 95 712
e 95 1385
e 95 1641
e 95 299
e 95 1580
e 95 525
e 95 592
e 95 1393
e 95 561
e 95 1118
e 95 1365
e 95 311
e 95 919
e 95 1402
e 95 1246
e 97 1522
e 97 1285
e 97 421
e 97 726
e 99 1338
e 99 1246
e 101 282
e 101 198
e 101 176
e 103 899
e 103 1540
e 103 1417
e 103 1419
e 103 652
e 103 908
e 103 1021
e 103 1169
e 103 658
e 103 1554
e 103 277
e 103 1431
e 103 919
e 103 409
e 103 282
e 103 1308
e 103 1568
e 103 429
e 103 1072
e 103 1329
e 103 1585
e 103 437
e 103 823
e 103 697
e 103 700
e 103 1468
e 103 1598
e 103 1343
e 103 1217
e 103 1346
e 103 1603
e 103 462
e 103 1231
e 103 1487
e 103 1362
e 103 1238
e 103 1497
e 103 220
e 103 605
e 103 864
e 103 1510
e 103 358
e 103 617
e 103 874
e 103 1643
e 103 109
e 103 1518
e 103 495
e 103 1646
e 103 114
e 103 1395
e 103 758
e 103 1015
e 103 893
e 103 639
e 104 817
e 105 585
e 105 1387
e 105 1444
e 105 1573
e 109 681
e 114 770
e 118 193
e 118 194
e 124 449
e 124 447
e 128 1153
e 128 1378
e 128 1124
e 128 677
e 128 1510
e 128 548
e 128 612
e 128 1513
e 128 970
e 128 204
e 128 1262
e 128 847
e 128 211
e 128 1113
e 128 509
e 128 606
e 131 1181
e 131 1255
e 132 846
e 132 1487
e 132 1491
e 132 1339
e 135 1356
e 135 1486
e 135 1113
e 141 1624
e 142 997
e 142 1415
e 143 357
e 143 582
e 143 201
e 143 1556
e 143 1339
e 144 1500
e 144 1556
e 144 733
e 144 1527
e 145 586
e 145 644
e 145 933
e 146 312
e 152 1539
e 154 1539
e 155 233
e 155 1580
e 155 1196
e 155 1489
e 155 1598
e 161 1487
e 163 1281
e 163 1485
e 163 1208
e 163 986
e 163 768
e 172 1603
e 172 495
e 173 1339
e 173 749
e 173 1406
e 174 1434
e 174 1565
e 174 1231
e 174 1648
e 175 1522
e 175 1619
e 176 1665
e 176 1603
e 176 523
e 176 1565
e 177 1009
e 177 1539
e 180 182
e 183 871
e 189 307
e 191 1505
e 191 738
e 191 393
e 191 1097
e 191 1021
e 193 1633
e 193 967
e 193 233
e 193 1130
e 193 523
e 193 1646
e 193 943
e 193 1647
e 193 658
e 193 282
e 193 701
e 194 353
e 194 482
e 194 1178
e 194 1379
e 194 998
e 194 1127
e 194 1033
e 194 1004
e 194 560
e 194 465
e 194 980
e 194 245
e 194 794
e 198 1647
e 199 1060
e 199 1582
e 199 799
e 199 1339
e 199 1375
e 201 1616
e 202 286
e 203 475
e 204 482
e 204 1539
e 204 1576
e 204 298
e 204 1227
e 204 1356
e 204 704
e 204 1500
e 204 542
e 209 1489
e 209 809
e 212 1507
e 212 1289
e 212 1551
e 212 309
e 212 1056
e 214 1573
e 214 1598
e 219 1594
e 219 1181
e 220 1601
e 220 234
e 220 1042
e 220 1522
e 220 1619
e 221 1561
e 221 1282
e 221 1323
e 224 1402
e 224 635
e 224 1509
e 224 1624
e 228 523
e 228 1565
e 233 1542
e 233 810
e 233 620
e 234 1255
e 234 1244
e 234 815
e 234 1136
e 234 1624
e 234 1248
e 238 1502
e 239 1328
e 242 1217
e 242 1313
e 242 1292
e 242 1647
e 245 883
e 245 1283
e 249 1665
e 249 1541
e 249 402
e 249 1561
e 249 1312
e 249 801
e 249 1573
e 249 299
e 249 302
e 249 1074
e 249 318
e 249 1343
e 249 708
e 249 967
e 249 1608
e 249 713
e 249 1489
e 249 1362
e 249 1236
e 249 1244
e 249 1629
e 249 734
e 249 1504
e 249 357
e 249 1509
e 249 1645
e 249 1648
e 249 1525
e 249 1655
e 250 617
e 250 475
e 250 569
e 252 1314
e 252 1291
e 252 1362
e 252 766
e 254 1573
e 254 1190
e 254 617
e 254 973
e 254 272
e 254 1521
e 254 1616
e 254 281
e 254 1598
e 257 809
e 257 298
e 257 1610
e 257 1597
e 259 345
e 259 1545
e 260 594
e 260 871
e 261 835
e 263 337
e 271 713
e 271 899
e 272 617
e 272 1449
e 272 306
e 272 632
e 272 1280
e 276 713
e 276 1260
e 276 852
e 276 1339
e 276 735
e 277 321
e 277 1508
e 277 1381
e 277 1320
e 277 594
e 277 1658
e 277 797
e 277 1598
e 278 883
e 278 1565
e 278 1039
e 281 1190
e 281 332
e 281 1648
e 281 1624
e 281 317
e 281 1343
e 281 1312
e 282 674
e 282 1543
e 282 1364
e 282 1627
e 283 615
e 283 1393
e 283 1556
e 283 1502
e 283 1343
e 285 1284
e 285 843
e 285 502
e 285 823
e 285 1497
e 288 704
e 291 1332
e 294 1397
e 294 1549
e 294 1438
e 297 738
e 297 871
e 297 557
e 297 1583
e 297 337
e 297 1619
e 297 605
e 297 704
e 298 353
e 298 323
e 298 518
e 298 1353
e 298 1332
e 298 573
e 299 1539
e 299 1036
e 299 1013
e 299 1175
e 299 1598
e 300 1657
e 300 421
e 302 1362
e 302 403
e 302 799
e 303 967
e 303 1548
e 303 1585
e 303 919
e 303 1118
e 303 1215
e 306 1449
e 306 778
e 307 317
e 308 1601
e 308 739
e 308 422
e 308 1641
e 308 1517
e 308 1489
e 308 1312
e 309 1508
e 309 1509
e 309 520
e 309 754
