n 1005
m 5199
e 1 7
e 1 520
e 1 404
e 1 410
e 1 539
e 1 930
e 1 179
e 1 694
e 1 952
e 1 185
e 1 315
e 1 443
e 1 706
e 1 711
e 1 334
e 1 79
e 1 977
e 1 978
e 1 471
e 1 600
e 1 215
e 1 733
e 1 606
e 1 863
e 1 992
e 1 100
e 1 229
e 1 366
e 1 503
e 1 119
e 1 250
e 1 768
e 3 899
e 3 389
e 3 783
e 3 529
e 3 533
e 3 790
e 3 791
e 3 536
e 3 924
e 3 670
e 3 33
e 3 417
e 3 169
e 3 813
e 3 53
e 3 697
e 3 954
e 3 58
e 3 59
e 3 701
e 3 314
e 3 323
e 3 967
e 3 73
e 3 841
e 3 587
e 3 78
e 3 591
e 3 335
e 3 336
e 3 466
e 3 984
e 3 985
e 3 479
e 3 737
e 3 868
e 3 485
e 3 869
e 3 232
e 3 877
e 3 750
e 3 630
e 3 886
e 3 120
e 3 503
e 3 127
e 3 892
e 3 639
e 4 989
e 4 783
e 5 136
e 5 457
e 5 849
e 5 305
e 5 881
e 5 372
e 5 721
e 5 442
e 6 900
e 6 533
e 6 30
e 6 671
e 6 176
e 6 336
e 6 465
e 6 981
e 6 215
e 6 91
e 6 606
e 6 232
e 6 108
e 6 492
e 6 1005
e 6 237
e 6 119
e 6 507
e 6 382
e 7 606
e 7 334
e 7 719
e 7 882
e 7 179
e 7 471
e 7 121
e 7 507
e 7 30
e 8 419
e 8 811
e 9 545
e 9 547
e 9 747
e 9 732
e 9 415
e 11 174
e 12 620
e 12 149
e 12 663
e 12 507
e 12 317
e 14 739
e 14 517
e 14 645
e 14 784
e 14 851
e 14 533
e 14 694
e 14 215
e 14 952
e 14 279
e 14 507
e 14 701
e 15 645
e 15 271
e 15 784
e 15 922
e 15 411
e 15 924
e 15 925
e 15 33
e 15 174
e 15 703
e 15 577
e 15 963
e 15 200
e 15 720
e 15 851
e 15 739
e 15 612
e 15 997
e 15 1002
e 15 882
e 15 507
e 15 891
e 16 423
e 16 681
e 16 585
e 16 521
e 16 952
e 16 472
e 16 732
e 16 285
e 17 995
e 17 773
e 17 102
e 17 424
e 17 778
e 17 844
e 17 719
e 17 529
e 17 755
e 17 20
e 17 411
e 18 807
e 18 429
e 18 916
e 18 953
e 18 858
e 18 317
e 20 294
e 20 334
e 21 886
e 22 657
e 22 354
e 23 664
e 25 527
e 25 783
e 25 529
e 25 531
e 25 659
e 25 281
e 25 32
e 25 161
e 25 33
e 25 289
e 25 36
e 25 429
e 25 562
e 25 954
e 25 839
e 25 201
e 25 588
e 25 847
e 25 508
e 25 991
e 25 361
e 25 751
e 25 630
e 25 631
e 25 632
e 25 121
e 25 892
e 26 619
e 26 685
e 26 845
e 26 559
e 26 49
e 26 500
e 26 919
e 27 663
e 29 642
e 29 739
e 29 841
e 29 265
e 29 682
e 29 57
e 29 988
e 29 541
e 30 193
e 30 900
e 30 868
e 30 809
e 30 108
e 30 336
e 30 533
e 30 922
e 30 507
e 30 382
e 30 671
e 31 649
e 31 909
e 31 913
e 31 529
e 31 791
e 31 417
e 31 546
e 31 937
e 31 169
e 31 947
e 31 949
e 31 950
e 31 314
e 31 869
e 31 357
e 31 744
e 31 105
e 31 363
e 31 766
e 32 225
e 32 281
e 32 166
e 32 807
e 32 429
e 32 847
e 32 93
e 32 916
e 32 953
e 32 858
e 32 411
e 32 317
e 32 991
e 33 144
e 33 529
e 33 916
e 33 535
e 33 792
e 33 281
e 33 922
e 33 924
e 33 921
e 33 670
e 33 434
e 33 179
e 33 697
e 33 190
e 33 581
e 33 198
e 33 709
e 33 841
e 33 717
e 33 719
e 33 852
e 33 215
e 33 91
e 33 747
e 33 366
e 33 250
e 33 128
e 34 365
e 34 243
e 34 693
e 34 892
e 34 765
e 36 281
e 36 903
e 36 586
e 36 363
e 36 208
e 36 979
e 36 852
e 36 470
e 36 989
e 39 833
e 39 325
e 39 389
e 39 71
e 39 43
e 39 300
e 39 940
e 39 523
e 39 592
e 39 529
e 39 913
e 39 310
e 39 535
e 39 185
e 39 475
e 39 639
e 40 924
e 41 901
e 41 773
e 41 273
e 41 529
e 41 663
e 41 416
e 41 160
e 41 803
e 41 426
e 41 948
e 41 696
e 41 569
e 41 697
e 41 188
e 41 61
e 41 573
e 41 444
e 41 194
e 41 451
e 41 197
e 41 199
e 41 713
e 41 215
e 41 91
e 41 230
e 41 489
e 41 368
e 41 121
e 41 255
e 42 705
e 42 1001
e 42 74
e 42 619
e 42 459
e 42 49
e 42 724
e 42 500
e 42 566
e 42 759
e 42 504
e 42 185
e 42 957
e 43 833
e 43 963
e 43 324
e 43 650
e 43 107
e 43 140
e 43 535
e 43 952
e 43 510
e 43 384
e 44 233
e 46 67
e 46 53
e 46 127
e 46 783
e 47 133
e 47 677
e 47 165
e 47 107
e 47 140
e 47 623
e 47 400
e 47 311
e 47 89
e 49 705
