n 1005
m 5082
e 1 33
e 1 250
e 1 7
e 1 809
e 1 331
e 1 717
e 1 179
e 1 119
e 1 471
e 1 503
e 1 570
e 1 733
e 1 190
e 2 325
e 2 107
e 2 304
e 2 310
e 2 311
e 3 770
e 3 773
e 3 261
e 3 5
e 3 136
e 3 783
e 3 273
e 3 531
e 3 791
e 3 284
e 3 924
e 3 31
e 3 417
e 3 39
e 3 168
e 3 169
e 3 813
e 3 815
e 3 53
e 3 954
e 3 701
e 3 62
e 3 323
e 3 839
e 3 78
e 3 336
e 3 984
e 3 603
e 3 869
e 3 232
e 3 747
e 3 237
e 3 252
e 3 113
e 3 500
e 3 501
e 3 120
e 3 249
e 3 892
e 3 127
e 5 772
e 5 136
e 5 457
e 5 586
e 5 363
e 5 721
e 5 849
e 5 372
e 5 406
e 6 899
e 6 276
e 6 533
e 6 30
e 6 671
e 6 809
e 6 554
e 6 176
e 6 336
e 6 981
e 6 733
e 6 606
e 6 610
e 6 484
e 6 492
e 6 108
e 6 119
e 6 249
e 6 507
e 6 382
e 7 415
e 7 250
e 7 334
e 7 30
e 7 179
e 7 471
e 7 249
e 7 570
e 7 507
e 7 190
e 7 671
e 7 160
e 8 419
e 8 469
e 9 545
e 9 547
e 9 740
e 9 294
e 9 423
e 9 144
e 9 145
e 9 634
e 9 91
e 9 732
e 9 415
e 11 507
e 12 618
e 12 620
e 12 335
e 12 663
e 12 924
e 13 705
e 13 423
e 13 871
e 13 681
e 13 721
e 13 406
e 13 407
e 13 732
e 14 739
e 14 517
e 14 773
e 14 744
e 14 200
e 14 174
e 14 15
e 14 720
e 14 784
e 14 851
e 14 533
e 14 507
e 15 132
e 15 517
e 15 645
e 15 651
e 15 271
e 15 784
e 15 17
e 15 658
e 15 533
e 15 922
e 15 411
e 15 797
e 15 925
e 15 542
e 15 30
e 15 683
e 15 174
e 15 703
e 15 577
e 15 193
e 15 838
e 15 200
e 15 720
e 15 851
e 15 725
e 15 91
e 15 739
e 15 997
e 15 1002
e 15 882
e 15 119
e 15 762
e 15 507
e 16 423
e 16 681
e 16 585
e 16 269
e 16 944
e 16 407
e 16 732
e 17 778
e 17 971
e 17 844
e 17 458
e 17 334
e 17 174
e 17 720
e 17 784
e 17 507
e 17 725
e 17 408
e 17 249
e 17 378
e 17 411
e 17 733
e 17 542
e 17 128
e 18 547
e 18 166
e 18 201
e 18 429
e 18 916
e 18 858
e 18 317
e 20 33
e 20 294
e 25 648
e 25 137
e 25 268
e 25 143
e 25 144
e 25 657
e 25 527
e 25 531
e 25 659
e 25 275
e 25 409
e 25 281
e 25 282
e 25 32
e 25 161
e 25 33
e 25 548
e 25 36
e 25 168
e 25 425
e 25 429
e 25 686
e 25 302
e 25 818
e 25 562
e 25 954
e 25 189
e 25 190
e 25 451
e 25 847
e 25 208
e 25 848
e 25 470
e 25 91
e 25 732
e 25 991
e 25 608
e 25 740
e 25 229
e 25 361
e 25 494
e 25 630
e 25 631
e 25 503
e 25 892
e 26 705
e 26 673
e 26 320
e 26 680
e 26 586
e 26 459
e 26 845
e 26 685
e 26 559
